name,oracle_text,scryfall_link,image_src,chinese_simplified,chinese_traditional,french,german,italian,japanese,korean,portuguese,russian,spanish
Structural Distortion,"Structural Distortion	{3}{R}
Sorcery
Exile target artifact or land. Structural Distortion deals 2 damage to that permanent's controller.

",https://scryfall.com/card/iko/205/structural-distortion,https://cards.scryfall.io/large/front/a/7/a7895890-a774-4c7c-9f15-78b8aadfd9ef.jpg?1576384931,结构扭曲,結構扭曲,Distorsion structurelle,Strukturelle Verzerrung,Distorsione Strutturale,構造のひずみ,건축물 변형,Distorção Estrutural,Структурные Искажения,Distorsión estructural
Tormenting Voice,"Tormenting Voice	{1}{R}
Sorcery
As an additional cost to cast this spell, discard a card.
Draw two cards.

",https://scryfall.com/card/iko/206/tormenting-voice,https://cards.scryfall.io/large/front/6/d/6da46103-a14c-4aa2-92fc-fd758335caf4.jpg?1604198268,折磨幽声,折磨幽聲,Voix lancinante,Quälende Stimme,Voce Torturante,苦しめる声,괴롭히는 목소리,Voz Atormentadora,Мучающий Голос,Voz del tormento
Ulrich's Kindred,"Ulrich's Kindred	{2}{R}
Creature — Wolf
Trample
{3}{G}: Target attacking Wolf or Werewolf gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)
3/2
",https://scryfall.com/card/iko/207/ulrichs-kindred,https://cards.scryfall.io/large/front/a/4/a461ca76-ce52-4f6a-bbc0-601c683eaaa0.jpg?1736468238,乌力奇同族,烏力奇同族,Frères d'Ulrich,Ulrichs Blutsverwandter,Stirpe di Ulrich,ウルリッチの同族,울리치의 동족,Parente de Ulrich,Родня Ульриха,Allegado de Ulrich
Uncaged Fury,"Uncaged Fury	{2}{R}
Instant
Target creature gets +1/+1 and gains double strike until end of turn.

",https://scryfall.com/card/iko/208/uncaged-fury,https://cards.scryfall.io/large/front/d/e/de8f4d5b-ea3c-4d01-b163-2fcfb1bcca8e.jpg?1758216148,不羁愤怒,不羈憤怒,Fureur déchaînée,Entfesselte Wut,Furia Liberata,放たれた怒り,가둘 수 없는 격노,Fúria Liberta,Неудержимая Ярость,Furia desatada
Vessel of Volatility,"Vessel of Volatility	{1}{R}
Enchantment
{1}{R}, Sacrifice this enchantment: Add {R}{R}{R}{R}.

",https://scryfall.com/card/iko/209/vessel-of-volatility,https://cards.scryfall.io/large/front/8/1/81647b86-2c84-4a14-8d5a-919f7a5b8bc7.jpg?1576384955,易爆皿,易爆皿,Urne de versatilité,Gefäß der Unbeständigkeit,Ricettacolo della Volatilità,突沸の器,불안정의 그릇,Receptáculo da Volatilidade,Сосуд Непостоянства,Recipiente de volatilidad
Village Messenger // Moonrise Intruder,"Village Messenger // Moonrise Intruder	{R}
Creature — Human Werewolf
Haste
At the beginning of each upkeep, if no spells were cast last turn, transform this creature.
1/1
",https://scryfall.com/card/iko/210/village-messenger--moonrise-intruder,https://cards.scryfall.io/large/front/8/b/8bdc98cd-d03a-4c24-8642-b9ffb1f144c6.jpg?1737775526,村庄信使 // 满月侵兽,村莊信使 // 滿月侵獸,Messagère du village // Intruse du lever de lune,Dorfbotin // Mondlicht-Eindringling,Messaggera del Villaggio // Intrusa della Luna Sorgente,村の伝書士 // 月の出の侵入者,마을 전령 // 달빛 침입자,Mensageira da Aldeia // Intrusa do Nascer da Lua,Деревенская Посыльная // Лунная Захватчица,Mensajera de la aldea // Intrusa nocturna
Village Messenger // Moonrise Intruder,"Village Messenger // Moonrise Intruder	
Creature — Werewolf
Menace (This creature can't be blocked except by two or more creatures.)
At the beginning of each upkeep, if a player cast two or more spells last turn, transform this creature.
2/2
",https://scryfall.com/card/iko/211/village-messenger--moonrise-intruder,https://cards.scryfall.io/large/front/8/b/8bdc98cd-d03a-4c24-8642-b9ffb1f144c6.jpg?1737775526,村庄信使 // 满月侵兽,村莊信使 // 滿月侵獸,Messagère du village // Intruse du lever de lune,Dorfbotin // Mondlicht-Eindringling,Messaggera del Villaggio // Intrusa della Luna Sorgente,村の伝書士 // 月の出の侵入者,마을 전령 // 달빛 침입자,Mensageira da Aldeia // Intrusa do Nascer da Lua,Деревенская Посыльная // Лунная Захватчица,Mensajera de la aldea // Intrusa nocturna
Voldaren Duelist,"Voldaren Duelist	{3}{R}
Creature — Vampire Warrior
Haste
When this creature enters, target creature can't block this turn.
3/2
",https://scryfall.com/card/iko/212/voldaren-duelist,https://cards.scryfall.io/large/front/7/e/7e2df669-a996-4692-9c04-7ba236595076.jpg?1736468262,沃达连斗客,沃達連鬥客,Duelliste Voldaren,Voldaren-Duellant,Duellante Voldaren,ヴォルダーレンの決闘者,볼다렌 결투사,Duelista Voldaren,Волдаренский Дуэлянт,Duelista de Voldaren
Wolf of Devil's Breach,"Wolf of Devil's Breach	{3}{R}{R}
Creature — Elemental Wolf
Whenever this creature attacks, you may pay {1}{R} and discard a card. If you do, this creature deals damage to target creature or planeswalker equal to the discarded card's mana value.
5/5
",https://scryfall.com/card/iko/213/wolf-of-devils-breach,https://cards.scryfall.io/large/front/f/e/fedce04c-e7bc-4db0-94a1-66131761512c.jpg?1576384980,魔鬼裂口焰狼,魔鬼裂口焰狼,Loup de la Brèche du Diable,Wolf aus der Teufelsspalte,Lupo della Voragine del Diavolo,悪魔の棲家の狼,악령의 틈 늑대,Lobo da Garganta do Demônio,Волк Дьявольского Разлома,Lobo de Brecha del Diablo
Aim High,"Aim High	{1}{G}
Instant
Untap target creature. It gets +2/+2 and gains reach until end of turn.

",https://scryfall.com/card/iko/214/aim-high,https://cards.scryfall.io/large/front/b/2/b28dbf2c-9bfe-42be-be55-1e7fb523df36.jpg?1736473434,对空瞄准,對空瞄準,Viser haut,Hoch zielen,Puntare in Alto,狙いは高く,드높은 목표,Mirar Alto,Высокая Цель,Apuntar alto
Autumnal Gloom // Ancient of the Equinox,"Autumnal Gloom // Ancient of the Equinox	{2}{G}
Enchantment
{B}: Mill a card.
Delirium — At the beginning of your end step, if there are four or more card types among cards in your graveyard, transform this enchantment.

",https://scryfall.com/card/iko/215/autumnal-gloom--ancient-of-the-equinox,https://cards.scryfall.io/large/front/d/4/d41b07c8-f0c8-4654-bcc2-00c785c8c628.jpg?1576384999,秋色暗影 // 秋分先人,秋色暗影 // 秋分先人,Langueur automnale // Ancêtre de l'équinoxe,Herbstliche Düsternis // Urwesen der Tagundnachtgleiche,Malinconia Autunnale // Antico dell'Equinozio,秋の憂鬱 // 秋分の古きもの,음울한 가을 // 가을의 고대 거목,Melancolia Outonal // Ancião do Equinócio,Осенняя Хандра // Старейшина Равноденствия,Abatimiento otoñal // Ancestro del equinoccio
Autumnal Gloom // Ancient of the Equinox,"Autumnal Gloom // Ancient of the Equinox	
Creature — Treefolk
Trample, hexproof
4/4
",https://scryfall.com/card/iko/216/autumnal-gloom--ancient-of-the-equinox,https://cards.scryfall.io/large/front/d/4/d41b07c8-f0c8-4654-bcc2-00c785c8c628.jpg?1576384999,秋色暗影 // 秋分先人,秋色暗影 // 秋分先人,Langueur automnale // Ancêtre de l'équinoxe,Herbstliche Düsternis // Urwesen der Tagundnachtgleiche,Malinconia Autunnale // Antico dell'Equinozio,秋の憂鬱 // 秋分の古きもの,음울한 가을 // 가을의 고대 거목,Melancolia Outonal // Ancião do Equinócio,Осенняя Хандра // Старейшина Равноденствия,Abatimiento otoñal // Ancestro del equinoccio
Briarbridge Patrol,"Briarbridge Patrol	{3}{G}
Creature — Human Warrior
Whenever this creature deals damage to one or more creatures, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
At the beginning of each end step, if you sacrificed three or more Clues this turn, you may put a creature card from your hand onto the battlefield.
3/3
",https://scryfall.com/card/iko/217/briarbridge-patrol,https://cards.scryfall.io/large/front/f/4/f44a017b-40cb-4c15-b9ea-a3ed904e4e49.jpg?1576385004,荆桥巡卫,荊橋巡衛,Patrouille du Pont de Bruyère,Dornstrauchweg-Patrouille,Pattuglia di Ponterovo,茨橋の巡回兵,들장미 교각 순찰병,Patrulheiro de Pontespinho,Дозорная Тернового Пути,Patrulla de Puentespino
Byway Courier,"Byway Courier	{2}{G}
Creature — Human Scout
When this creature dies, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
3/2
",https://scryfall.com/card/iko/218/byway-courier,https://cards.scryfall.io/large/front/2/f/2f243a51-bbd3-4028-a469-469ab5591aae.jpg?1576385010,旁道讯使,旁道訊使,Messagère des routes secondaires,Nebenstraßen-Kurierin,Messaggera dei Sentieri,裏道の急使,샛길 전령,Mensageiro dos Atalhos,Гонец из Захолустья,Mensajera de la senda remota
Clip Wings,"Clip Wings	{1}{G}
Instant
Each opponent sacrifices a creature of their choice with flying.

",https://scryfall.com/card/iko/219/clip-wings,https://cards.scryfall.io/large/front/f/2/f2835993-6c71-4a63-bad5-cb25aedc4a15.jpg?1576385016,缠住羽翼,纏住羽翼,Couper les ailes,Flügel stutzen,Tarpare le Ali,翼切り,날개 꺾기,Prender Asas,Подрезать Крылья,Cortar las alas
Confront the Unknown,"Confront the Unknown	{G}
Instant
Investigate, then target creature gets +1/+1 until end of turn for each Clue you control. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")

",https://scryfall.com/card/iko/220/confront-the-unknown,https://cards.scryfall.io/large/front/c/5/c59557c3-aba2-4f80-8f37-accb7b991cb9.jpg?1576385022,勇迎未知,勇迎未知,Affronter l'inconnu,Das Unbekannte herausfordern,Affrontare l'Ignoto,未知との対決,알 수 없는 존재와의 대결,Confrontar o Desconhecido,Схватка с Неизвестным,Enfrentarse a lo desconocido
Crawling Sensation,"Crawling Sensation	{2}{G}
Enchantment
At the beginning of your upkeep, you may mill two cards. (You may put the top two cards of your library into your graveyard.)
Whenever one or more land cards are put into your graveyard from anywhere for the first time each turn, create a 1/1 green Insect creature token.

",https://scryfall.com/card/iko/221/crawling-sensation,https://cards.scryfall.io/large/front/6/d/6d60bde4-5418-483f-9a75-17cf61927749.jpg?1743206902,蠕爬异感,蠕爬異感,Sensation rampante,Kribbeln,Sensazione Strisciante,蟻走感,소름끼치는 느낌,Sensação Rastejante,Ползучие Мурашки,Sensación hormigueante
Cryptolith Rite,"Cryptolith Rite	{1}{G}
Enchantment
Creatures you control have ""{T}: Add one mana of any color.""

",https://scryfall.com/card/iko/222/cryptolith-rite,https://cards.scryfall.io/large/front/0/a/0a4e707f-b760-434d-ba97-a0fe651f3f6a.jpg?1736468293,秘石仪式,秘石儀式,Rituel de cryptolithe,Kryptolith-Ritus,Rituale del Criptolito,謎の石の儀式,신비석 의식,Rito do Criptólito,Обряд Криптолита,Rito de criptolito
Cult of the Waxing Moon,"Cult of the Waxing Moon	{4}{G}
Creature — Human Shaman
Whenever a permanent you control transforms into a non-Human creature, create a 2/2 green Wolf creature token.
5/4
",https://scryfall.com/card/iko/223/cult-of-the-waxing-moon,https://cards.scryfall.io/large/front/d/2/d2a13669-4656-476a-8984-ec3d47960907.jpg?1576385042,盈月教信徒,盈月教信徒,Culte de la lune croissante,Kult des zunehmenden Mondes,Setta della Luna Crescente,上弦の月の教団,상현달의 광신단,Culto da Lua Crescente,Культ Растущей Луны,Culto de la luna creciente
Deathcap Cultivator,"Deathcap Cultivator	{1}{G}
Creature — Human Druid
{T}: Add {B} or {G}.
Delirium — This creature has deathtouch as long as there are four or more card types among cards in your graveyard.
2/1
",https://scryfall.com/card/iko/224/deathcap-cultivator,https://cards.scryfall.io/large/front/1/7/17f9339a-d327-4239-a0d8-12f7ff58982b.jpg?1726285008,毒帽蕈栽客,毒帽蕈栽客,Cultivateur d'oronges brunes,Giftpilzzüchter,Coltivatore di Malovoli,死天狗茸の栽培者,죽음모자 버섯 재배자,Cultivador de Cicuta Verde,Разводчик Поганок,Cultivador de muertehongos
Duskwatch Recruiter // Krallenhorde Howler,"Duskwatch Recruiter // Krallenhorde Howler	{1}{G}
Creature — Human Warrior Werewolf
{2}{G}: Look at the top three cards of your library. You may reveal a creature card from among them and put it into your hand. Put the rest on the bottom of your library in any order.
At the beginning of each upkeep, if no spells were cast last turn, transform this creature.
2/2
",https://scryfall.com/card/iko/225/duskwatch-recruiter--krallenhorde-howler,https://cards.scryfall.io/large/front/4/e/4ef68479-ab2e-4a60-886c-ad007b64f185.jpg?1739519198,暮巡班招募官 // 展爪嚎狼,暮巡班招募官 // 展爪嚎狼,Recruteur de la garde crépusculaire // Hurleur Krallenhorde,Anwerber der Dämmerwache // Heuler der Krallenhorde,Reclutatore della Guardia del Crepuscolo // Ululatore Krallenhorde,薄暮見の徴募兵 // 爪の群れの咆哮者,황혼감시자 모집관 // 크랄렌호드 포효자,Recrutador de Vigia do Crepúsculo // Uivador da Krallenhorde,Вербовщик Закатного Дозора // Кралленордский Завыватель,Reclutador de Vigilaponiente // Aullador de Krallenhorde
Duskwatch Recruiter // Krallenhorde Howler,"Duskwatch Recruiter // Krallenhorde Howler	
Creature — Werewolf
Creature spells you cast cost {1} less to cast.
At the beginning of each upkeep, if a player cast two or more spells last turn, transform this creature.
3/3
",https://scryfall.com/card/iko/226/duskwatch-recruiter--krallenhorde-howler,https://cards.scryfall.io/large/front/4/e/4ef68479-ab2e-4a60-886c-ad007b64f185.jpg?1739519198,暮巡班招募官 // 展爪嚎狼,暮巡班招募官 // 展爪嚎狼,Recruteur de la garde crépusculaire // Hurleur Krallenhorde,Anwerber der Dämmerwache // Heuler der Krallenhorde,Reclutatore della Guardia del Crepuscolo // Ululatore Krallenhorde,薄暮見の徴募兵 // 爪の群れの咆哮者,황혼감시자 모집관 // 크랄렌호드 포효자,Recrutador de Vigia do Crepúsculo // Uivador da Krallenhorde,Вербовщик Закатного Дозора // Кралленордский Завыватель,Reclutador de Vigilaponiente // Aullador de Krallenhorde
Equestrian Skill,"Equestrian Skill	{3}{G}
Enchantment — Aura
Enchant creature
Enchanted creature gets +3/+3.
As long as enchanted creature is a Human, it has trample.

",https://scryfall.com/card/iko/227/equestrian-skill,https://cards.scryfall.io/large/front/f/9/f9af14d1-a304-4744-9d6f-9ff5fcd92ad3.jpg?1576385069,驭马巧技,馭馬巧技,Talents équestres,Reitkunst,Abilità Equestre,乗馬術,승마술,Habilidade Equestre,Мастерство Наездника,Habilidad ecuestre
Fork in the Road,"Fork in the Road	{1}{G}
Sorcery
Search your library for up to two basic land cards and reveal them. Put one into your hand and the other into your graveyard. Then shuffle.

",https://scryfall.com/card/iko/228/fork-in-the-road,https://cards.scryfall.io/large/front/0/a/0a7ad701-65c3-494a-8986-b4ea1bab46bc.jpg?1576385075,岔路口,岔路口,Bifurcation de la route,Weggabelung,Via Biforcata,分かれ道,갈림길,Bifurcação na Estrada,Дорожная Развилка,Camino dividido
Gloomwidow,"Gloomwidow	{2}{G}
Creature — Spider
Reach
This creature can block only creatures with flying.
3/3
",https://scryfall.com/card/iko/229/gloomwidow,https://cards.scryfall.io/large/front/e/e/ee04dfd8-e704-46d7-bdf8-b0b2ee747a49.jpg?1576385082,暗寡妇,暗寡婦,Veuve obscure,Düsterwitwe,Vedova di Tenebra,鬱後家蜘蛛,어둠과부 거미,Viúva-sombria,Мрачная Вдова,Viuda lúgubre
Graf Mole,"Graf Mole	{2}{G}
Creature — Mole Beast
Whenever you sacrifice a Clue, you gain 3 life.
2/4
",https://scryfall.com/card/iko/230/graf-mole,https://cards.scryfall.io/large/front/7/0/70e3e14e-796b-4592-9eb0-758d30ba3a1c.jpg?1706240887,墓地鼹鼠,墓地鼴鼠,Taupe du graf,Grabmaulwurf,Talpa del Cimitero,墓モグラ,묘지 두더지,Toupeira do Cemitério,Крот с Могильника,Topo de las tumbas
Groundskeeper,"Groundskeeper	{G}
Creature — Human Druid
{1}{G}: Return target basic land card from your graveyard to your hand.
1/1
",https://scryfall.com/card/iko/231/groundskeeper,https://cards.scryfall.io/large/front/3/0/30444f88-5a7e-46bc-ab0c-17e62fae2457.jpg?1752944806,家园守卫,家園守衛,Gardien des terres,Landbewahrer,Guardiano del Suolo,土地守,대지수호자,Mateiro,Хранитель Земель,Cuidador de cementerio
